state,date,cases
Missouri,2020-05-16,10794
Maine,2020-11-24,10799
Mississippi,2020-05-15,10801
District of Columbia,2020-07-11,10801
North Dakota,2020-08-27,10804
Wyoming,2020-10-24,10805
Alaska,2020-10-12,10805
Washington,2020-04-15,10806
Hawaii,2020-09-13,10808
Arkansas,2020-06-11,10816
Delaware,2020-06-22,10820
New Mexico,2020-06-23,10838
West Virginia,2020-09-03,10845
Nebraska,2020-05-19,10846
Delaware,2020-06-23,10847
District of Columbia,2020-07-12,10847
Maryland,2020-04-16,10851
Utah,2020-06-04,10858
Oregon,2020-07-08,10872
Colorado,2020-04-22,10878
New Hampshire,2020-10-30,10884
South Dakota,2020-08-21,10884
Georgia,2020-04-09,10885
Hawaii,2020-09-14,10887
Delaware,2020-06-24,10889
District of Columbia,2020-07-13,10906
Vermont,2021-01-23,10908
North Carolina,2020-05-01,10922
Kansas,2020-06-10,10931
District of Columbia,2020-07-14,10946
Hawaii,2020-09-15,10951
Alaska,2020-10-13,10960
Arizona,2020-05-09,10960
Idaho,2020-07-12,10971
Delaware,2020-06-25,10980
Kansas,2020-06-11,10984
Rhode Island,2020-05-09,10989
New Mexico,2020-06-24,10990
Nevada,2020-06-13,10992
Virginia,2020-04-23,10999
Delaware,2020-06-26,11017
District of Columbia,2020-07-15,11026
Maine,2020-11-25,11027
Oklahoma,2020-06-23,11028
Vermont,2021-01-24,11033
Montana,2020-09-23,11034
West Virginia,2020-09-04,11037
Wyoming,2020-10-25,11041
Kentucky,2020-06-05,11051
Hawaii,2020-09-16,11052
Iowa,2020-05-07,11059
Missouri,2020-05-17,11069
Wisconsin,2020-05-13,11071
District of Columbia,2020-07-16,11076
New Hampshire,2020-10-31,11084
Delaware,2020-06-27,11091
Alabama,2020-05-14,11101
Alaska,2020-10-14,11103
North Dakota,2020-08-28,11114
District of Columbia,2020-07-17,11115
Arizona,2020-05-10,11119
Nebraska,2020-05-20,11119
Puerto Rico,2020-07-17,11120
Mississippi,2020-05-16,11123
New Jersey,2020-03-28,11124
South Carolina,2020-05-29,11131
South Dakota,2020-08-22,11135
Kansas,2020-06-12,11152
Vermont,2021-01-25,11165
Washington,2020-04-16,11180
California,2020-04-02,11190
New Mexico,2020-06-25,11192
District of Columbia,2020-07-18,11194
Kansas,2020-06-13,11195
Nevada,2020-06-14,11199
Hawaii,2020-09-17,11211
New Hampshire,2020-11-01,11214
Missouri,2020-05-18,11225
Delaware,2020-06-28,11226
Kansas,2020-06-14,11247
Oregon,2020-07-09,11247
District of Columbia,2020-07-19,11261
Colorado,2020-04-23,11262
Maine,2020-11-27,11265
Maine,2020-11-26,11265
Alaska,2020-10-15,11268
Minnesota,2020-05-10,11270
Rhode Island,2020-05-10,11274
South Dakota,2020-08-23,11276
Illinois,2020-04-05,11276
Vermont,2021-01-26,11285
Maine,2020-11-28,11288
West Virginia,2020-09-05,11289
Mississippi,2020-05-17,11296
Indiana,2020-04-19,11301
Nevada,2020-06-15,11316
New Hampshire,2020-11-02,11320
District of Columbia,2020-07-20,11339
Utah,2020-06-05,11344
Hawaii,2020-09-18,11348
Kentucky,2020-06-06,11359
Missouri,2020-05-19,11369
Texas,2020-04-09,11372
Alabama,2020-05-15,11373
Delaware,2020-06-29,11376
Vermont,2021-01-27,11379
Arizona,2020-05-11,11380
Montana,2020-09-24,11381
Kentucky,2020-06-07,11393
South Carolina,2020-05-30,11394
New Mexico,2020-06-26,11408
West Virginia,2020-09-06,11412
Nebraska,2020-05-21,11423
South Dakota,2020-08-24,11425
District of Columbia,2020-07-21,11427
Mississippi,2020-05-18,11432
New Hampshire,2020-11-03,11448
Wisconsin,2020-05-14,11449
Rhode Island,2020-05-11,11450
Puerto Rico,2020-07-18,11453
Hawaii,2020-09-19,11457
Iowa,2020-05-08,11457
Delaware,2020-06-30,11474
Wyoming,2020-10-26,11477
Washington,2020-04-17,11479
North Dakota,2020-08-29,11488
Alaska,2020-10-16,11496
Oregon,2020-07-10,11501
Maine,2020-11-29,11508
Oklahoma,2020-06-24,11509
Missouri,2020-05-20,11510
Connecticut,2020-04-11,11510
Delaware,2020-07-01,11510
North Carolina,2020-05-02,11514
Kansas,2020-06-15,11516
Vermont,2021-01-28,11523
District of Columbia,2020-07-22,11529
Idaho,2020-07-13,11531
Hawaii,2020-09-20,11534
Florida,2020-04-04,11537
Arkansas,2020-06-12,11547
South Dakota,2020-08-25,11559
New Hampshire,2020-11-04,11563
Kansas,2020-06-16,11569
District of Columbia,2020-07-23,11571
West Virginia,2020-09-07,11575
Pennsylvania,2020-04-05,11590
Hawaii,2020-09-21,11590
Virginia,2020-04-24,11595
Ohio,2020-04-19,11602
Rhode Island,2020-05-12,11614
New Mexico,2020-06-27,11619
Maryland,2020-04-17,11641
District of Columbia,2020-07-24,11649
Hawaii,2020-09-22,11653
Montana,2020-09-25,11656
Missouri,2020-05-21,11657
Vermont,2021-01-29,11658
Nebraska,2020-05-22,11661
West Virginia,2020-09-08,11661
North Carolina,2020-05-03,11668
Iowa,2020-05-09,11671
Nevada,2020-06-16,11673
Alabama,2020-05-16,11674
Kentucky,2020-06-08,11701
Mississippi,2020-05-19,11704
North Dakota,2020-08-30,11706
Alaska,2020-10-17,11710
District of Columbia,2020-07-25,11717
Delaware,2020-07-02,11731
Massachusetts,2020-04-04,11736
Arizona,2020-05-12,11736
Maine,2020-11-30,11757
Alabama,2020-05-17,11771
District of Columbia,2020-07-26,11780
Tennessee,2020-05-01,11781
Indiana,2020-04-20,11784
Missouri,2020-05-22,11797
Minnesota,2020-05-11,11798
Kansas,2020-06-17,11801
Wyoming,2020-10-27,11806
West Virginia,2020-09-09,11808
New Hampshire,2020-11-05,11808
New Mexico,2020-06-28,11809
North Dakota,2020-08-31,11820
Hawaii,2020-09-23,11820
Vermont,2021-01-30,11831
Rhode Island,2020-05-13,11835
Washington,2020-04-18,11850
Oregon,2020-07-11,11851
South Dakota,2020-08-26,11851
Nevada,2020-06-17,11852
District of Columbia,2020-07-27,11858
Georgia,2020-04-10,11859
South Carolina,2020-05-31,11861
Washington,2020-04-19,11864
Utah,2020-06-06,11866
North Carolina,2020-05-04,11871
Kansas,2020-06-18,11886
Kentucky,2020-06-09,11891
Hawaii,2020-09-24,11908
Missouri,2020-05-23,11922
Delaware,2020-07-03,11923
Alaska,2020-10-18,11934
Montana,2020-09-26,11943
District of Columbia,2020-07-28,11945
Oklahoma,2020-06-25,11947
Iowa,2020-05-10,11959
Idaho,2020-07-14,11962
Vermont,2021-01-31,11965
Mississippi,2020-05-20,11967
Maine,2020-12-01,11976
New Mexico,2020-06-29,11982
Nebraska,2020-05-23,11988
Delaware,2020-07-04,11996
District of Columbia,2020-07-29,11999
North Dakota,2020-09-01,12004
New Hampshire,2020-11-06,12012
Rhode Island,2020-05-14,12016
West Virginia,2020-09-10,12017
Kentucky,2020-06-10,12029
Connecticut,2020-04-12,12035
Wisconsin,2020-05-15,12037
Hawaii,2020-09-25,12039
District of Columbia,2020-07-30,12057
Puerto Rico,2020-07-19,12063
Vermont,2021-02-01,12083
Utah,2020-06-07,12084
Alabama,2020-05-18,12086
Arkansas,2020-06-13,12095
Georgia,2020-04-12,12103
Missouri,2020-05-24,12114
District of Columbia,2020-07-31,12126
Montana,2020-09-27,12126
Kentucky,2020-06-11,12128
Delaware,2020-07-05,12128
Nebraska,2020-05-24,12133
Alaska,2020-10-19,12138
Wyoming,2020-10-28,12146
New Mexico,2020-06-30,12147
South Carolina,2020-06-01,12148
Nevada,2020-06-18,12164
Hawaii,2020-09-26,12166
Kansas,2020-06-19,12168
Oregon,2020-07-12,12170
West Virginia,2020-09-11,12174
Arizona,2020-05-13,12176
South Dakota,2020-08-27,12194
Vermont,2021-02-02,12196
District of Columbia,2020-08-01,12205
Maine,2020-12-02,12208
Indiana,2020-04-21,12214
Kansas,2020-06-20,12218
Rhode Island,2020-05-15,12219
Mississippi,2020-05-21,12222
New Hampshire,2020-11-07,12241
Washington,2020-04-20,12255
Colorado,2020-04-24,12255
Kansas,2020-06-21,12258
Georgia,2020-04-11,12261
Illinois,2020-04-06,12262
Hawaii,2020-09-27,12264
North Dakota,2020-09-02,12271
District of Columbia,2020-08-02,12274
New Mexico,2020-07-01,12276
North Carolina,2020-05-05,12283
Texas,2020-04-10,12291
Delaware,2020-07-06,12293
Missouri,2020-05-25,12296
District of Columbia,2020-08-03,12313
Vermont,2021-02-03,12329
Florida,2020-04-05,12342
Oklahoma,2020-06-26,12343
Alaska,2020-10-20,12349
Hawaii,2020-09-28,12351
Kentucky,2020-06-12,12352
Nebraska,2020-05-25,12354
Virginia,2020-04-25,12365
Iowa,2020-05-11,12373
Tennessee,2020-05-02,12376
Alabama,2020-05-19,12376
Utah,2020-06-08,12378
Maryland,2020-04-18,12379
District of Columbia,2020-08-04,12398
Washington,2020-04-21,12410
Delaware,2020-07-07,12414
South Carolina,2020-06-02,12415
Rhode Island,2020-05-16,12434
Hawaii,2020-09-29,12436
Missouri,2020-05-26,12437
District of Columbia,2020-08-05,12443
Puerto Rico,2020-07-20,12461
Delaware,2020-07-08,12462
New Hampshire,2020-11-08,12488
Minnesota,2020-05-12,12493
Louisiana,2020-04-04,12500
Massachusetts,2020-04-05,12500
Arkansas,2020-06-14,12501
Vermont,2021-02-04,12503
Wyoming,2020-10-29,12507
Oregon,2020-07-13,12511
South Dakota,2020-08-28,12517
District of Columbia,2020-08-06,12518
New Mexico,2020-07-02,12520
West Virginia,2020-09-12,12521
Nevada,2020-06-19,12525
Delaware,2020-07-09,12531
Montana,2020-09-28,12538
Wisconsin,2020-05-16,12551
Maine,2020-12-03,12554
Hawaii,2020-09-30,12555
Alaska,2020-10-21,12559
California,2020-04-03,12569
Indiana,2020-04-22,12575
Kansas,2020-06-22,12576
District of Columbia,2020-08-07,12589
Idaho,2020-07-15,12599
Kentucky,2020-06-13,12605
Washington,2020-04-22,12606
Vermont,2021-02-05,12612
Nebraska,2020-05-26,12618
Missouri,2020-05-27,12624
Mississippi,2020-05-22,12624
North Dakota,2020-09-03,12633
Utah,2020-06-09,12639
Oklahoma,2020-06-27,12642
South Carolina,2020-06-03,12651
Delaware,2020-07-10,12652
Kentucky,2020-06-14,12652
District of Columbia,2020-08-08,12653
Kansas,2020-06-23,12659
Hawaii,2020-10-01,12660
Michigan,2020-04-03,12669
Arizona,2020-05-14,12674
Rhode Island,2020-05-17,12674
West Virginia,2020-09-13,12699
New Hampshire,2020-11-09,12699
Delaware,2020-07-11,12743
District of Columbia,2020-08-09,12753
Wisconsin,2020-05-17,12754
Hawaii,2020-10-02,12754
Vermont,2021-02-06,12766
New Mexico,2020-07-03,12776
North Carolina,2020-05-06,12783
Alaska,2020-10-22,12790
Rhode Island,2020-05-18,12795
Delaware,2020-07-12,12804
District of Columbia,2020-08-10,12807
Missouri,2020-05-28,12815
West Virginia,2020-09-14,12820
Montana,2020-09-29,12825
Oregon,2020-07-14,12834
Maine,2020-12-04,12844
Kentucky,2020-06-15,12863
Tennessee,2020-05-03,12871
Delaware,2020-07-13,12879
Hawaii,2020-10-03,12887
Maryland,2020-04-19,12892
District of Columbia,2020-08-11,12896
Kentucky,2020-06-16,12899
Vermont,2021-02-07,12900
Iowa,2020-05-12,12912
Wisconsin,2020-05-18,12912
Minnesota,2020-05-13,12916
Arkansas,2020-06-15,12917
Ohio,2020-04-20,12919
New Hampshire,2020-11-10,12919
Puerto Rico,2020-07-21,12940
South Dakota,2020-08-29,12942
Oklahoma,2020-06-28,12944
Missouri,2020-05-29,12949
Rhode Island,2020-05-19,12951
Hawaii,2020-10-04,12957
District of Columbia,2020-08-12,12959
Colorado,2020-04-25,12967
Delaware,2020-07-14,12969
Virginia,2020-04-26,12969
Nebraska,2020-05-27,12975
West Virginia,2020-09-15,12976
Nevada,2020-06-20,12977
North Dakota,2020-09-04,12977
Washington,2020-04-23,12981
Utah,2020-06-10,12982
South Carolina,2020-06-04,13005
Mississippi,2020-05-23,13005
Hawaii,2020-10-05,13007
Louisiana,2020-04-05,13014
District of Columbia,2020-08-13,13024
Wyoming,2020-10-30,13028
Puerto Rico,2020-07-22,13038
Vermont,2021-02-08,13046
Delaware,2020-07-15,13050
Alabama,2020-05-20,13052
New Mexico,2020-07-04,13063
Alaska,2020-10-23,13067
Pennsylvania,2020-04-06,13075
Hawaii,2020-10-06,13090
Vermont,2021-02-09,13105
Kansas,2020-06-24,13110
Delaware,2020-07-16,13114
Missouri,2020-05-30,13118
District of Columbia,2020-08-14,13118
Vermont,2021-02-10,13122
Georgia,2020-04-13,13125
Maine,2020-12-05,13127
Oregon,2020-07-15,13129
New Hampshire,2020-11-11,13148
District of Columbia,2020-08-15,13159
Arizona,2020-05-15,13169
Oklahoma,2020-06-29,13172
Montana,2020-09-30,13179
Kentucky,2020-06-17,13190
Arkansas,2020-06-16,13191
Indiana,2020-04-23,13196
Hawaii,2020-10-07,13196
West Virginia,2020-09-16,13196
Washington,2020-04-24,13197
Wisconsin,2020-05-19,13200
Kansas,2020-06-25,13207
Texas,2020-04-11,13208
District of Columbia,2020-08-16,13220
Nevada,2020-06-21,13236
Vermont,2021-02-11,13249
Mississippi,2020-05-24,13252
New Mexico,2020-07-05,13256
Nebraska,2020-05-28,13260
Idaho,2020-07-16,13261
District of Columbia,2020-08-17,13273
Tennessee,2020-05-04,13283
Iowa,2020-05-13,13289
Hawaii,2020-10-08,13297
Missouri,2020-05-31,13297
Wyoming,2020-10-31,13298
South Dakota,2020-08-30,13322
District of Columbia,2020-08-18,13325
Delaware,2020-07-17,13337
North Dakota,2020-09-05,13338
Maine,2020-12-06,13348
District of Columbia,2020-08-19,13354
Rhode Island,2020-05-20,13356
Utah,2020-06-11,13366
Connecticut,2020-04-13,13381
New Jersey,2020-03-29,13386
Kentucky,2020-06-18,13391
District of Columbia,2020-08-20,13409
Alabama,2020-05-21,13414
Vermont,2021-02-12,13415
Delaware,2020-07-18,13429
West Virginia,2020-09-17,13430
North Carolina,2020-05-07,13431
Alaska,2020-10-24,13439
Colorado,2020-04-26,13440
Minnesota,2020-05-14,13443
South Carolina,2020-06-05,13453
Mississippi,2020-05-25,13458
Hawaii,2020-10-09,13461
District of Columbia,2020-08-21,13469
New Hampshire,2020-11-12,13470
Puerto Rico,2020-07-23,13473
New Mexico,2020-07-06,13507
South Dakota,2020-08-31,13509
Delaware,2020-07-19,13519
Missouri,2020-06-01,13523
Hawaii,2020-10-10,13532
Virginia,2020-04-27,13534
District of Columbia,2020-08-22,13534
Oregon,2020-07-16,13541
Illinois,2020-04-07,13549
Tennessee,2020-05-05,13555
Vermont,2021-02-13,13561
Washington,2020-04-25,13565
Rhode Island,2020-05-21,13571
Nevada,2020-06-22,13575
District of Columbia,2020-08-23,13590
Arkansas,2020-06-17,13606
Florida,2020-04-06,13621
Delaware,2020-07-20,13624
Montana,2020-10-01,13626
Kentucky,2020-06-19,13629
Arizona,2020-05-16,13631
Hawaii,2020-10-11,13633
North Dakota,2020-09-06,13635
District of Columbia,2020-08-24,13639
Nebraska,2020-05-29,13654
Alabama,2020-05-22,13670
Hawaii,2020-10-12,13675
Iowa,2020-05-14,13675
Vermont,2021-02-14,13677
Utah,2020-06-12,13681
West Virginia,2020-09-18,13683
District of Columbia,2020-08-25,13684
District of Columbia,2020-08-26,13722
Wyoming,2020-11-01,13723
Ohio,2020-04-21,13725
New Mexico,2020-07-07,13727
Kansas,2020-06-26,13729
Mississippi,2020-05-26,13731
Rhode Island,2020-05-22,13736
Hawaii,2020-10-13,13736
Tennessee,2020-05-06,13737
Washington,2020-04-26,13744
Delaware,2020-07-21,13746
South Dakota,2020-09-01,13749
Maryland,2020-04-20,13750
Oklahoma,2020-06-30,13757
Kansas,2020-06-27,13767
Maine,2020-12-07,13775
Texas,2020-04-12,13776
Wisconsin,2020-05-20,13779
Delaware,2020-07-22,13792
District of Columbia,2020-08-27,13794
California,2020-04-04,13796
Kentucky,2020-06-20,13800
Colorado,2020-04-27,13804
North Dakota,2020-09-07,13805
Missouri,2020-06-02,13822
Hawaii,2020-10-14,13834
Massachusetts,2020-04-06,13837
Oregon,2020-07-17,13842
Indiana,2020-04-24,13848
District of Columbia,2020-08-28,13851
Vermont,2021-02-15,13862
West Virginia,2020-09-19,13874
North Dakota,2020-09-08,13876
Idaho,2020-07-17,13879
North Carolina,2020-05-08,13879
Nebraska,2020-05-30,13905
Georgia,2020-04-14,13913
South Carolina,2020-06-06,13916
Vermont,2021-02-16,13917
Kentucky,2020-06-21,13919
Hawaii,2020-10-15,13922
Delaware,2020-07-23,13924
District of Columbia,2020-08-29,13925
Arkansas,2020-06-18,13928
New Hampshire,2020-11-13,13929
Arizona,2020-05-17,13937
Rhode Island,2020-05-23,13952
Washington,2020-04-27,13958
District of Columbia,2020-08-30,13959
Puerto Rico,2020-07-24,13967
Alaska,2020-10-25,13968
Connecticut,2020-04-14,13989
District of Columbia,2020-08-31,13992
Vermont,2021-02-17,13996
South Dakota,2020-09-02,14003
Hawaii,2020-10-16,14007
Kansas,2020-06-28,14016
New Mexico,2020-07-08,14017
Missouri,2020-06-03,14020
Montana,2020-10-02,14044
Mississippi,2020-05-27,14044
Maine,2020-12-08,14049
District of Columbia,2020-09-01,14049
Iowa,2020-05-15,14049
West Virginia,2020-09-20,14054
Nevada,2020-06-23,14058
Utah,2020-06-13,14061
Rhode Island,2020-05-25,14065
Rhode Island,2020-05-24,14065
Kentucky,2020-06-22,14073
District of Columbia,2020-09-02,14077
Hawaii,2020-10-17,14101
Nebraska,2020-05-31,14101
Tennessee,2020-05-07,14108
Oklahoma,2020-07-01,14112
North Dakota,2020-09-09,14114
Ohio,2020-04-22,14117
District of Columbia,2020-09-03,14135
Vermont,2021-02-18,14149
Alabama,2020-05-23,14149
Washington,2020-04-28,14165
Wyoming,2020-11-02,14167
Arizona,2020-05-18,14170
West Virginia,2020-09-21,14171
Wisconsin,2020-05-21,14172
Delaware,2020-07-25,14175
Hawaii,2020-10-18,14183
District of Columbia,2020-09-04,14186
Delaware,2020-07-24,14202
Rhode Island,2020-05-26,14210
Hawaii,2020-10-19,14218
Michigan,2020-04-04,14225
Oregon,2020-07-18,14231
District of Columbia,2020-09-05,14238
Colorado,2020-04-28,14239
Minnesota,2020-05-15,14240
New Mexico,2020-07-09,14251
Vermont,2021-02-19,14251
Maryland,2020-04-21,14261
Tennessee,2020-05-08,14276
District of Columbia,2020-09-06,14279
Missouri,2020-06-04,14286
South Carolina,2020-06-07,14286
Delaware,2020-07-26,14290
Hawaii,2020-10-20,14302
New Hampshire,2020-11-14,14311
Utah,2020-06-14,14313
District of Columbia,2020-09-07,14315
Alaska,2020-10-26,14316
Kentucky,2020-06-23,14323
Iowa,2020-05-16,14328
South Dakota,2020-09-03,14337
Virginia,2020-04-28,14338
Nebraska,2020-06-01,14345
Rhode Island,2020-05-27,14353
Vermont,2021-02-20,14359
District of Columbia,2020-09-08,14362
Mississippi,2020-05-28,14372
Hawaii,2020-10-21,14379
West Virginia,2020-09-22,14384
North Carolina,2020-05-09,14387
District of Columbia,2020-09-09,14387
Delaware,2020-07-27,14406
District of Columbia,2020-09-10,14412
Idaho,2020-07-18,14433
North Dakota,2020-09-10,14446
Maine,2020-12-09,14454
Nevada,2020-06-24,14460
Delaware,2020-07-28,14476
Alabama,2020-05-24,14478
Hawaii,2020-10-22,14478
Texas,2020-04-13,14487
Washington,2020-04-29,14490
Montana,2020-10-03,14490
District of Columbia,2020-09-11,14493
Vermont,2021-02-21,14493
Rhode Island,2020-05-28,14494
West Virginia,2020-09-23,14504
Missouri,2020-06-05,14515
Kentucky,2020-06-24,14522
Oklahoma,2020-07-02,14539
Puerto Rico,2020-07-25,14540
New Mexico,2020-07-10,14549
District of Columbia,2020-09-12,14552
Arizona,2020-05-19,14566
Indiana,2020-04-25,14567
Kansas,2020-06-29,14568
Pennsylvania,2020-04-07,14582
Georgia,2020-04-15,14583
Oregon,2020-07-19,14586
District of Columbia,2020-09-13,14592
South Dakota,2020-09-04,14596
Delaware,2020-07-29,14602
Nebraska,2020-06-02,14611
Hawaii,2020-10-23,14617
Wyoming,2020-11-03,14619
District of Columbia,2020-09-14,14622
Kansas,2020-06-30,14629
Arkansas,2020-06-19,14631
Rhode Island,2020-05-29,14635
Iowa,2020-05-17,14651
Missouri,2020-06-06,14659
New Hampshire,2020-11-15,14671
Tennessee,2020-05-09,14675
Colorado,2020-04-29,14680
North Dakota,2020-09-11,14687
District of Columbia,2020-09-15,14687
Delaware,2020-07-30,14689
Ohio,2020-04-23,14694
Alaska,2020-10-27,14699
Hawaii,2020-10-24,14706
West Virginia,2020-09-24,14706
Montana,2020-10-04,14738
Florida,2020-04-07,14739
District of Columbia,2020-09-16,14743
Connecticut,2020-04-15,14755
Utah,2020-06-15,14757
Wisconsin,2020-05-22,14768
New Mexico,2020-07-11,14773
North Carolina,2020-05-10,14783
Delaware,2020-07-31,14788
District of Columbia,2020-09-17,14790
Mississippi,2020-05-29,14790
Kentucky,2020-06-25,14793
South Carolina,2020-06-08,14800
Washington,2020-04-30,14814
Rhode Island,2020-05-30,14819
Hawaii,2020-10-25,14823
Maryland,2020-04-22,14842
District of Columbia,2020-09-18,14852
Hawaii,2020-10-26,14858
Maine,2020-12-10,14861
Nebraska,2020-06-03,14866
Louisiana,2020-04-06,14867
Delaware,2020-08-01,14877
South Dakota,2020-09-05,14889
Arizona,2020-05-20,14897
District of Columbia,2020-09-19,14902
Oregon,2020-07-20,14907
Nevada,2020-06-25,14911
Hawaii,2020-10-27,14920
Rhode Island,2020-05-31,14928
Delaware,2020-08-02,14949
West Virginia,2020-09-25,14953
Iowa,2020-05-18,14955
District of Columbia,2020-09-20,14955
Idaho,2020-07-19,14960
Virginia,2020-04-29,14961
Minnesota,2020-05-16,14969
Hawaii,2020-10-28,14975
District of Columbia,2020-09-21,14978
Missouri,2020-06-07,14985
Alabama,2020-05-25,14986
Rhode Island,2020-06-01,14991
District of Columbia,2020-09-22,15021
New Mexico,2020-07-12,15028
New Hampshire,2020-11-16,15029
Kentucky,2020-06-26,15033
Wyoming,2020-11-04,15044
Hawaii,2020-10-29,15046
District of Columbia,2020-09-23,15050
Alaska,2020-10-28,15053
Delaware,2020-08-03,15055
Tennessee,2020-05-10,15060
Oklahoma,2020-07-03,15065
North Carolina,2020-05-11,15069
Utah,2020-06-16,15077
Illinois,2020-04-08,15078
District of Columbia,2020-09-24,15106
South Dakota,2020-09-06,15109
Rhode Island,2020-06-02,15112
Nebraska,2020-06-04,15117
Montana,2020-10-05,15127
Washington,2020-05-01,15134
Delaware,2020-08-04,15137
Kansas,2020-07-01,15142
Arkansas,2020-06-20,15142
Puerto Rico,2020-07-26,15143
Hawaii,2020-10-30,15145
North Dakota,2020-09-12,15154
West Virginia,2020-09-26,15158
Missouri,2020-06-08,15159
District of Columbia,2020-09-25,15163
Ohio,2020-04-24,15169
Indiana,2020-04-26,15187
New York,2020-03-22,15188
Wisconsin,2020-05-23,15196
Massachusetts,2020-04-07,15202
California,2020-04-05,15202
Maine,2020-12-11,15206
Colorado,2020-04-30,15207
Hawaii,2020-10-31,15207
District of Columbia,2020-09-26,15215
Rhode Island,2020-06-03,15219
Kansas,2020-07-02,15226
South Carolina,2020-06-09,15228
Mississippi,2020-05-30,15229
District of Columbia,2020-09-27,15250
Oregon,2020-07-21,15257
District of Columbia,2020-09-28,15264
Hawaii,2020-11-01,15287
New Mexico,2020-07-13,15291
Iowa,2020-05-19,15296
Delaware,2020-08-05,15296
District of Columbia,2020-09-29,15300
South Dakota,2020-09-07,15300
New Hampshire,2020-11-17,15303
Texas,2020-04-14,15303
Arizona,2020-05-21,15315
Rhode Island,2020-06-04,15325
District of Columbia,2020-09-30,15326
Kentucky,2020-06-27,15337
West Virginia,2020-09-27,15348
District of Columbia,2020-10-01,15358
Nevada,2020-06-26,15359
Hawaii,2020-11-02,15359
Delaware,2020-08-06,15365
Nebraska,2020-06-05,15379
Idaho,2020-07-20,15380
Washington,2020-05-02,15383
Missouri,2020-06-09,15396
